X,Y,REF_ID_COD,UNIQUE_ID,DATA_SOURC,LOC_METHOD,ORIG_ID,SLIDE_NAME,DATE,LENGTH_ft,WIDTH_ft,DEPTH_ft,SLOPE,TYPE_MOVE,MOVE_CLASS,CONTR_FACT,TYPE_MTRL,AREA_ft2,VOLUME_ft3,DEEP_SHAL,DAMAGES,LOSSES,COMMENTS,Annual_Cos,Repair_Cos
428345.559711292386055,1477811.004265084862709,ODOT2011,LS_2083,Oregon Department of Transportation, ,SL009-0039-96BB1, ,5/16/2005,0,0,0,0, ,Fill Failure, , ,0,0, ,"Road Impact:LS leaves 2-way traf;Lanes Affected:2;Other Impact:2 dips in pavement;", ," Hwy Name:Oregon Coast; Hwy Number:009;Mile Post:39.96;Frequency:every 5 yrs or less;no maintenance required",0,0
428369.503608927130699,1477466.625984251499176,ODOT2011,LS_2084,Oregon Department of Transportation, ,SL009-0040-02BB1, ,5/16/2005,0,0,0,0, ,Fill Failure, , ,0,0, ,"Road Impact:LS leaves 2-way traf;Lanes Affected:2;Other Impact:a couple dips in pavement;", ," Hwy Name:Oregon Coast; Hwy Number:009;Mile Post:40.02;Frequency:every 5 yrs or less;no maintenance required",0,0
428358.405183732509613,1476893.288385823369026,ODOT2011,LS_2085,Oregon Department of Transportation, ,SL009-0040-13RS1, ,5/16/2005,0,0,0,0, ,Fill Failure, , ,0,0, ,"Road Impact:LS leaves 2-way traf;Lanes Affected:1;Other Impact:3 patched sections;", ," Hwy Name:Oregon Coast; Hwy Number:009;Mile Post:40.13;Frequency:every 2 yrs;",2285.28002929688,0
428457.655511811375618,1476507.248031497001648,ODOT2011,LS_2086,Oregon Department of Transportation, ,SL009-0040-21BB1, ,5/16/2005,0,0,0,0, ,Fill Failure, , ,0,0, ,"Road Impact:LS leaves 2-way traf;Lanes Affected:2;Other Impact:dip in pavement;", ," Hwy Name:Oregon Coast; Hwy Number:009;Mile Post:40.21;Frequency:every 5 yrs or less;no maintenance required",0,0
428648.91666667163372,1475990.357611551880836,ODOT2011,LS_2087,Oregon Department of Transportation, ,SL009-0040-31BB1, ,5/16/2005,0,0,0,0, ,Fill Failure, , ,0,0, ,"Road Impact:LS leaves 2-way traf;Lanes Affected:2;Other Impact:2 dips in pavement;", ," Hwy Name:Oregon Coast; Hwy Number:009;Mile Post:40.31;Frequency:every 5 yrs or less;no maintenance required",0,0
428695.837926506996155,1475711.919619426131248,ODOT2011,LS_2088,Oregon Department of Transportation, ,SL009-0040-37BB1, ,5/16/2005,0,0,0,0, ,Fill Failure, , ,0,0, ,"Road Impact:LS leaves 2-way traf;Lanes Affected:2;Other Impact:dip in pavement;", ," Hwy Name:Oregon Coast; Hwy Number:009;Mile Post:40.37;Frequency:every 5 yrs or less;no maintenance required",0,0
428760.13976377248764,1475497.049868762493134,ODOT2011,LS_2089,Oregon Department of Transportation, ,SL009-0040-41BB1, ,5/16/2005,0,0,0,0, ,Fill Failure, , ,0,0, ,"Road Impact:LS leaves 2-way traf;Lanes Affected:2;Other Impact:dip in pavement;", ," Hwy Name:Oregon Coast; Hwy Number:009;Mile Post:40.41;Frequency:every 5 yrs or less;no maintenance required",0,0
428891.829068243503571,1475010.794619426131248,ODOT2011,LS_2090,Oregon Department of Transportation, ,SL009-0040-50BB1, ,5/16/2005,0,0,0,0, ,Fill Failure, , ,0,0, ,"Road Impact:LS leaves 2-way traf;Lanes Affected:2;Other Impact:dip in pavement;", ," Hwy Name:Oregon Coast; Hwy Number:009;Mile Post:40.5;Frequency:every 5 yrs or less;no maintenance required",0,0
429828.50918635725975,1474204.656496062874794,ODOT2011,LS_2091,Oregon Department of Transportation, ,SL009-0040-74LN1,Neahkahnie Mountain,5/16/2005,0,0,0,0, ,Rockfall, , ,0,0, ,"Road Impact:RF on roadway;Lanes Affected:2;", ," Hwy Name:Oregon Coast; Hwy Number:009;Mile Post:40.74;Frequency:2 times a yr;",1500,0
431063.604002624750137,1473371.97244094312191,ODOT2011,LS_2092,Oregon Department of Transportation, ,SL009-0041-02BB1, ,5/16/2005,0,0,0,0, ,Fill Failure, , ,0,0, ,"Road Impact:LS leaves 2-way traf;Lanes Affected:2;Other Impact:dip in pavement;", ," Hwy Name:Oregon Coast; Hwy Number:009;Mile Post:41.02;Frequency:every 5 yrs or less;no maintenance required",0,0
431320.0748031437397,1473188.676509186625481,ODOT2011,LS_2093,Oregon Department of Transportation, ,SL009-0041-08BB1, ,5/16/2005,0,0,0,0, ,Fill Failure, , ,0,0, ,"Road Impact:LS leaves 2-way traf;Lanes Affected:2;Other Impact:3 dips in pavement and wall leaning slightly;", ," Hwy Name:Oregon Coast; Hwy Number:009;Mile Post:41.08;Frequency:every 5 yrs or less;no maintenance required",0,0
432092.886154860258102,1472934.461286082863808,ODOT2011,LS_2094,Oregon Department of Transportation, ,SL009-0041-23RS1, ,5/16/2005,0,0,0,0, ,Landslide, , ,0,0, ,"Road Impact:LS leaves 1-way traf;Lanes Affected:1;Other Impact:cracks almost to CL;", ," Hwy Name:Oregon Coast; Hwy Number:009;Mile Post:41.23;Frequency:every yr;",1731,0
432923.878937005996704,1472513.066272959113121,ODOT2011,LS_2095,Oregon Department of Transportation, ,SL009-0041-41BB1, ,5/17/2005,0,0,0,0, ,Fill Failure, , ,0,0, ,"Road Impact:LS leaves 2-way traf;Lanes Affected:2;Other Impact:dip in pavement;", ," Hwy Name:Oregon Coast; Hwy Number:009;Mile Post:41.41;Frequency:every 5 yrs or less;no maintenance required",0,0
433787.200131237506866,1472216.306102365255356,ODOT2011,LS_2096,Oregon Department of Transportation, ,SL009-0041-57BB1, ,5/17/2005,0,0,0,0, ,Fill Failure, , ,0,0, ,"Road Impact:LS leaves 2-way traf;Lanes Affected:2;Other Impact:dip in pavement;", ," Hwy Name:Oregon Coast; Hwy Number:009;Mile Post:41.57;Frequency:every 5 yrs or less;no maintenance required",556.205017089844,0
435050.066272959113121,1471632.994750648736954,ODOT2011,LS_2097,Oregon Department of Transportation, ,SL009-0041-84BB1, ,5/17/2005,0,0,0,0, ,Fill Failure, , ,0,0, ,"Road Impact:LS leaves 2-way traf;Lanes Affected:2;Other Impact:settlement over culvert;", ," Hwy Name:Oregon Coast; Hwy Number:009;Mile Post:41.84;Frequency:every 5 yrs or less;no maintenance required",556.205017089844,0
435616.526902884244919,1471112.164698168635368,ODOT2011,LS_2098,Oregon Department of Transportation, ,SL009-0041-99BB1, ,5/17/2005,0,0,0,0, ,Fill Failure, , ,0,0, ,"Road Impact:LS leaves 2-way traf;Lanes Affected:2;Other Impact:a couple dips in pavement;", ," Hwy Name:Oregon Coast; Hwy Number:009;Mile Post:41.99;Frequency:every 5 yrs or less;no maintenance required",0,0
435777.129593178629875,1470910.896325454115868,ODOT2011,LS_2099,Oregon Department of Transportation, ,SL009-0042-03BB1, ,5/17/2005,0,0,0,0, ,Fill Failure, , ,0,0, ,"Road Impact:LS leaves 2-way traf;Lanes Affected:2;Other Impact:settlement over one or two culverts;", ," Hwy Name:Oregon Coast; Hwy Number:009;Mile Post:42.03;Frequency:every 5 yrs or less;no maintenance required",0,0
436054.05085301399231,1470631.992782145738602,ODOT2011,LS_2100,Oregon Department of Transportation, ,SL009-0042-11BB1, ,5/17/2005,0,0,0,0, ,Fill Failure, , ,0,0, ,"Road Impact:LS leaves 2-way traf;Lanes Affected:2;Other Impact:settlement over culvert;", ," Hwy Name:Oregon Coast; Hwy Number:009;Mile Post:42.11;Frequency:every 5 yrs or less;no maintenance required",0,0
436194.343175858259201,1470371.825459316372871,ODOT2011,LS_2101,Oregon Department of Transportation, ,SL009-0042-16BB1, ,5/17/2005,0,0,0,0, ,Fill Failure, , ,0,0, ,"Road Impact:LS leaves 2-way traf;Lanes Affected:2;Other Impact:2 dips in pavement;", ," Hwy Name:Oregon Coast; Hwy Number:009;Mile Post:42.16;Frequency:every 5 yrs or less;no maintenance required",0,0
436320.659448817372322,1469905.817913383245468,ODOT2011,LS_2102,Oregon Department of Transportation, ,SL009-0042-26RS1, ,5/17/2005,0,0,0,0, ,Landslide, , ,0,0, ,"Road Impact:LS close 10-60mi det;Lanes Affected:2;", ," Hwy Name:Oregon Coast; Hwy Number:009;Mile Post:42.26;Frequency:every 2 yrs;",1379.69995117188,59881.30078125
436436.214566931128502,1469329.289041996002197,ODOT2011,LS_2103,Oregon Department of Transportation, ,SL009-0042-37RS1, ,5/17/2005,0,0,0,0, ,Landslide, , ,0,0, ,"Road Impact:LS leaves 1-way traf;Lanes Affected:1;", ," Hwy Name:Oregon Coast; Hwy Number:009;Mile Post:42.37;Frequency:every 2 yrs;",1495.09997558594,82687.796875
436544.309383198618889,1468792.305446192622185,ODOT2011,LS_2104,Oregon Department of Transportation, ,SL009-0042-47RS1, ,5/17/2005,0,0,0,0, ,Landslide, , ,0,0, ,"Road Impact:LS close 10-60mi det;Lanes Affected:2;Other Impact:cracks on southern edge of slide all the way to other fogline;", ," Hwy Name:Oregon Coast; Hwy Number:009;Mile Post:42.47;Frequency:every 5 yrs or less;no maintenance required",1020.48999023438,0
436640.974081367254257,1468314.358595803380013,ODOT2011,LS_2105,Oregon Department of Transportation, ,SL009-0042-56BB1, ,5/17/2005,0,0,0,0, ,Fill Failure, , ,0,0, ,"Road Impact:LS leaves 2-way traf;Lanes Affected:2;Other Impact:dip in pavement;", ," Hwy Name:Oregon Coast; Hwy Number:009;Mile Post:42.56;Frequency:every 5 yrs or less;no maintenance required",0,0
436774.05085301399231,1467801.259514436125755,ODOT2011,LS_2106,Oregon Department of Transportation, ,SL009-0042-66BB1, ,5/17/2005,0,0,0,0, ,Fill Failure, , ,0,0, ,"Road Impact:LS leaves 2-way traf;Lanes Affected:2;Other Impact:dip in pavement;", ," Hwy Name:Oregon Coast; Hwy Number:009;Mile Post:42.66;Frequency:every 5 yrs or less;no maintenance required",322.720001220703,0
436872.976377949118614,1467302.745734915137291,ODOT2011,LS_2107,Oregon Department of Transportation, ,SL009-0042-77BB1, ,5/17/2005,0,0,0,0, ,Fill Failure, , ,0,0, ,"Road Impact:LS leaves 2-way traf;Lanes Affected:2;Other Impact:settling over culvert;", ," Hwy Name:Oregon Coast; Hwy Number:009;Mile Post:42.77;Frequency:every 5 yrs or less;no maintenance required",0,0
436940.694553807377815,1466913.901574805378914,ODOT2011,LS_2108,Oregon Department of Transportation, ,SL009-0042-84BB1, ,5/17/2005,0,0,0,0, ,Fill Failure, , ,0,0, ,"Road Impact:LS leaves 2-way traf;Lanes Affected:2;Other Impact:dip in pavement;", ," Hwy Name:Oregon Coast; Hwy Number:009;Mile Post:42.84;Frequency:every 5 yrs or less;no maintenance required",0,0
437556.027230978012085,1465500.956692919135094,ODOT2011,LS_2109,Oregon Department of Transportation, ,SL009-0043-34RS1, ,5/17/2005,0,0,0,0, ,Fill Failure, , ,0,0, ,"Road Impact:LS leaves 2-way traf;Lanes Affected:1;", ," Hwy Name:Oregon Coast; Hwy Number:009;Mile Post:43.34;Frequency:every 5 yrs or less;",373.869995117188,0
438738.268044620752335,1465032.229986876249313,ODOT2011,LS_2110,Oregon Department of Transportation, ,SL009-0043-61RS1, ,5/17/2005,0,0,0,0, ,Landslide, , ,0,0, ,"Road Impact:LS leaves 1-way traf;Lanes Affected:1;Other Impact:stream cutting into bank;", ," Hwy Name:Oregon Coast; Hwy Number:009;Mile Post:43.61;Frequency:every 3 yrs;guessed frequency",851.210021972656,51133.1015625
438812.116469815373421,1464987.67585301399231,ODOT2011,LS_2111,Oregon Department of Transportation, ,SL009-0043-62RS1, ,5/17/2005,0,0,0,0, ,Fill Failure, , ,0,0, ,"Road Impact:LS affects shoulder; Other Impact:stream cutting away at bank during high flow;", ," Hwy Name:Oregon Coast; Hwy Number:009;Mile Post:43.62;Frequency:every 5 yrs or less;",561.849975585938,0
440145.695866137742996,1464379.460301831364632,ODOT2011,LS_2112,Oregon Department of Transportation, ,SL009-0043-90LN1, ,5/17/2005,0,0,0,0, ,Landslide, , ,0,0, ,"Road Impact:LS leaves 2-way traf;Lanes Affected:1;", ," Hwy Name:Oregon Coast; Hwy Number:009;Mile Post:43.9;Frequency:every 2 yrs;",1245.11999511719,0
1148707.875328078866005,1403729.503608927130699,ODOT2011,LS_2113,Oregon Department of Transportation, ,SL004-0000-90LN1, ,6/29/2005,0,0,0,0, ,Rockfall, , ,0,0, ,"Road Impact:RF on roadway;Lanes Affected:1;", ," Hwy Name:The Dalles-California; Hwy Number:004;Mile Post:0.9;Frequency:5 times or more a yr;people go digging at bottom of slope for opals",1552,353070
1158469.021653547883034,1389023.067257210612297,ODOT2011,LS_2114,Oregon Department of Transportation, ,SL004-0004-60RS1, ,6/29/2005,0,0,0,0, ,Rockfall, , ,0,0, ,"Road Impact:RF on roadway;Lanes Affected:1;", ," Hwy Name:The Dalles-California; Hwy Number:004;Mile Post:4.6;Frequency:2 times a yr;",909,316525
1158643.828412070870399,1388051.220472440123558,ODOT2011,LS_2115,Oregon Department of Transportation, ,SL004-0004-79BB1, ,6/29/2005,0,0,0,0, ,Fill Failure, , ,0,0, ,"Road Impact:LS leaves 2-way traf;Lanes Affected:3;Other Impact:dip in pavement;", ," Hwy Name:The Dalles-California; Hwy Number:004;Mile Post:4.79;Frequency:every 5 yrs or less;no maintenance required",0,0
1158522.157808393239975,1387632.18011811375618,ODOT2011,LS_2116,Oregon Department of Transportation, ,SL004-0004-88BB1, ,6/29/2005,0,0,0,0, ,Fill Failure, , ,0,0, ,"Road Impact:LS leaves 2-way traf;Lanes Affected:3;Other Impact:dip in pavement;", ," Hwy Name:The Dalles-California; Hwy Number:004;Mile Post:4.88;Frequency:every 5 yrs or less;",0,0
1161301.288713917136192,1382893.439304456114769,ODOT2011,LS_2117,Oregon Department of Transportation, ,SL004-0005-96BB1, ,6/29/2005,0,0,0,0, ,Fill Failure, , ,0,0, ,"Road Impact:LS leaves 2-way traf;Lanes Affected:3;Other Impact:dip in pavement;", ," Hwy Name:The Dalles-California; Hwy Number:004;Mile Post:5.96;Frequency:every 5 yrs or less;no maintenance required",0,0
1161552.96325458586216,1382114.778543308377266,ODOT2011,LS_2118,Oregon Department of Transportation, ,SL004-0006-12BB1, ,6/29/2005,0,0,0,0, ,Fill Failure, , ,0,0, ,"Road Impact:LS leaves 2-way traf;Lanes Affected:3;Other Impact:couple dips in pavement;", ," Hwy Name:The Dalles-California; Hwy Number:004;Mile Post:6.12;Frequency:every 5 yrs or less;",0,0
1161618.02263779938221,1381688.473097115755081,ODOT2011,LS_2119,Oregon Department of Transportation, ,SL004-0006-20BB1, ,6/29/2005,0,0,0,0, ,Fill Failure, , ,0,0, ,"Road Impact:LS leaves 2-way traf;Lanes Affected:3;Other Impact:dip in pavement;", ," Hwy Name:The Dalles-California; Hwy Number:004;Mile Post:6.2;Frequency:every 5 yrs or less;no maintenance required",0,0
1788895.013123363256454,1408098.923228353261948,ODOT2011,LS_2120,Oregon Department of Transportation, ,SL006-0219-81LE1,N/A,10/25/2004,0,0,0,0, ,Rockfall, , ,0,0, ,"Road Impact:RF on roadway;Lanes Affected:1;", ," Hwy Name:Old Oregon Trail; Hwy Number:006;Mile Post:219.81;Frequency:every yr;",486.519989013672,431923
1787285.984580054879189,1407563.116469815373421,ODOT2011,LS_2121,Oregon Department of Transportation, ,SL006-0220-15LE1,N/A,10/25/2004,0,0,0,0, ,Rockfall, , ,0,0, ,"Road Impact:RF onto shoulder;", ," Hwy Name:Old Oregon Trail; Hwy Number:006;Mile Post:220.15;Frequency:every yr;",486.519989013672,135218
1788193.153215229511261,1404690.043307080864906,ODOT2011,LS_2122,Oregon Department of Transportation, ,SL006-0220-81LE1,Big Cut East,10/25/2004,0,0,0,0, ,Rockfall, , ,0,0, ,"Road Impact:RF on roadway;Lanes Affected:1;", ," Hwy Name:Old Oregon Trail; Hwy Number:006;Mile Post:220.81;Frequency:5 times or more a yr;",2028,132989
1794260.971784770488739,1407148.623031497001648,ODOT2011,LS_2123,Oregon Department of Transportation, ,SL006-0220-85RW1,N/A,10/28/2004,0,0,0,0, ,Landslide, , ,0,0, ,"Road Impact:LS affects shoulder;", ," Hwy Name:Old Oregon Trail; Hwy Number:006;Mile Post:220.85;Frequency:every 5 yrs or less;",0,302984
1788800.023622050881386,1403477.939632549881935,ODOT2011,LS_2124,Oregon Department of Transportation, ,SL006-0221-07LE1,N/A,10/25/2004,0,0,0,0, ,Rockfall, , ,0,0, ,"Road Impact:RF on roadway;Lanes Affected:1;", ," Hwy Name:Old Oregon Trail; Hwy Number:006;Mile Post:221.07;Frequency:5 times or more a yr;",2077,69545.796875
1795038.357611551880836,1405061.991797894239426,ODOT2011,LS_2125,Oregon Department of Transportation, ,SL006-0221-65LW1,N/A,10/27/2004,0,0,0,0, ,Rockfall, , ,0,0, ,"Road Impact:RF contain in ditch;", ," Hwy Name:Old Oregon Trail; Hwy Number:006;Mile Post:221.65;Frequency:every 3 yrs;",497.040008544922,74891.6015625
1795867.299540683627129,1402727.870406821370125,ODOT2011,LS_2126,Oregon Department of Transportation, ,SL006-0222-89LW1,N/A,10/14/2004,0,0,0,0, ,Rockfall, , ,0,0, ,"Road Impact:RF contain in ditch;", ," Hwy Name:Old Oregon Trail; Hwy Number:006;Mile Post:222.89;Frequency:2 to 3 times a yr;",710,136295
1796199.914041996002197,1402497.33267717063427,ODOT2011,LS_2127,Oregon Department of Transportation, ,SL006-0223-47LE1,N/A,10/25/2004,0,0,0,0, ,Rockfall, , ,0,0, ,"Road Impact:RF on roadway;Lanes Affected:1; Other Damage:Property Damage", ," Hwy Name:Old Oregon Trail; Hwy Number:006;Mile Post:223.47;Frequency:5 times or more a yr;",1441,978714
1797690.377952754497528,1402075.254265084862709,ODOT2011,LS_2128,Oregon Department of Transportation, ,SL006-0223-86LE1,N/A,10/25/2004,0,0,0,0, ,Rockfall, , ,0,0, ,"Road Impact:RF on roadway;Lanes Affected:1;", ," Hwy Name:Old Oregon Trail; Hwy Number:006;Mile Post:223.86;Frequency:3 times a yr;",865,619362
1813598.11089238524437,1406337.40255905687809,ODOT2011,LS_2129,Oregon Department of Transportation, ,SL006-0227-14LW1,Scales Rockfall,10/27/2004,0,0,0,0, ,Rockfall, , ,0,0, ,"Road Impact:RF onto shoulder;", ," Hwy Name:Old Oregon Trail; Hwy Number:006;Mile Post:227.14;Frequency:5 times or more a yr;",1847,270157
1821053.260170608758926,1408642.946194231510162,ODOT2011,LS_2130,Oregon Department of Transportation, ,SL006-0228-54LW1,Deadman's Pass,10/27/2004,0,0,0,0, ,Rockfall, , ,0,0, ,"Road Impact:RF onto shoulder;", ," Hwy Name:Old Oregon Trail; Hwy Number:006;Mile Post:228.54;Frequency:5 times or more a yr;",927,110040
1854763.438320204615593,1360257.544947504997253,ODOT2011,LS_2131,Oregon Department of Transportation, ,SL006-0241-28RE1,N/A,10/12/2004,0,0,0,0, ,Rockfall, , ,0,0, ,"Road Impact:RF onto shoulder;", ," Hwy Name:Old Oregon Trail; Hwy Number:006;Mile Post:241.28;Frequency:every yr;",745.559997558594,1366450
1874963.867782145738602,1331600.06496062874794,ODOT2011,LS_2132,Oregon Department of Transportation, ,SL006-0248-02LW1,N/A,10/14/2004,0,0,0,0, ,Rockfall, , ,0,0, ,"Road Impact:RF contain in ditch;", ," Hwy Name:Old Oregon Trail; Hwy Number:006;Mile Post:248.02;Frequency:every yr;",497.040008544922,753170
1883853.252952754497528,1325137.542650923132896,ODOT2011,LS_2133,Oregon Department of Transportation, ,SL006-0250-15LW1,N/A,10/14/2004,0,0,0,0, ,Rockfall, , ,0,0, ,"Road Impact:RF contain in ditch;", ," Hwy Name:Old Oregon Trail; Hwy Number:006;Mile Post:250.15;Frequency:every yr;",497.040008544922,246786
1887169.277230978012085,1323145.725721791386604,ODOT2011,LS_2134,Oregon Department of Transportation, ,SL006-0250-89LW1,Stump Patch Slide,10/12/2004,0,0,0,0, ,Landslide, , ,0,0, ,"Road Impact:LS leaves 1-way traf;Lanes Affected:2;", ," Hwy Name:Old Oregon Trail; Hwy Number:006;Mile Post:250.89;Frequency:every 2 yrs;",1127.14001464844,519935
1893146.890748038887978,1318180.655183732509613,ODOT2011,LS_2135,Oregon Department of Transportation, ,SL006-0252-37LW1,Red Bluff Rockfall,10/12/2004,0,0,0,0, ,Rockfall, , ,0,0, ,"Road Impact:RF onto shoulder;", ," Hwy Name:Old Oregon Trail; Hwy Number:006;Mile Post:252.37;Frequency:3 to 4 times a yr;",1262,1140550
1913982.778215229511261,1319317.546587929129601,ODOT2011,LS_2136,Oregon Department of Transportation, ,SL006-0257-24RE1,N/A,10/28/2004,0,0,0,0, ,Rockfall, , ,0,0, ,"Road Impact:RF on roadway;Lanes Affected:2;", ," Hwy Name:Old Oregon Trail; Hwy Number:006;Mile Post:257.24;Frequency:5 times or more a yr;",2730,662939
1952079.07414698600769,1274261.397309705615044,ODOT2011,LS_2137,Oregon Department of Transportation, ,SL006-0270-34LW1,N/A,10/27/2004,0,0,0,0, ,Rockfall, , ,0,0, ,"Road Impact:RF onto shoulder;", ," Hwy Name:Old Oregon Trail; Hwy Number:006;Mile Post:270.34;Frequency:5 times or more a yr;",1069,360796
1950371.866141736507416,1272960.054790019989014,ODOT2011,LS_2138,Oregon Department of Transportation, ,SL006-0270-76RE1,N/A,10/27/2004,0,0,0,0, ,Rockfall, , ,0,0, ,"Road Impact:RF on roadway;Lanes Affected:2; Other Damage:Property Damage", ," Hwy Name:Old Oregon Trail; Hwy Number:006;Mile Post:270.76;Frequency:5 times or more a yr;",2582,2880110
1949875.80577427148819,1272081.20767717063427,ODOT2011,LS_2139,Oregon Department of Transportation, ,SL006-0270-95LW1,N/A,10/26/2004,0,0,0,0, ,Rockfall, , ,0,0, ,"Road Impact:RF onto shoulder;", ," Hwy Name:Old Oregon Trail; Hwy Number:006;Mile Post:270.95;Frequency:every yr;",555.400024414062,446710
2064623.807086616754532,1074211.990485563874245,ODOT2011,LS_2140,Oregon Department of Transportation, ,SL006-0318-30LW1,Pleasant Valley Rockfall,10/27/2004,0,0,0,0, ,Rockfall, , ,0,0, ,"Road Impact:RF contain in ditch; Other Impact:partially screened; inadequate screen; schute in middle of cut;", ," Hwy Name:Old Oregon Trail; Hwy Number:006;Mile Post:318.3;Frequency:1 to 2 times a yr;",942,999290
