UNIQUE_ID,Long,Lat,DATE,Northeast,North,Center,West,SouthEast,Northwest,East,South,SouthWest,maxdewpti,maxhumidity,maxpressurei,maxtempi,maxtempm,maxwspdi,mindewpti,mindewptm,minhumidity,minpressurei,mintempi,precipi,MAP_UNIT_L,MAP_UNIT_N,GEO_GENL_U,AGE_NAME,TERRANE_GR,FORMATION,G_ROCK_TYP,GN_LITH_TY,nlcd_2011_,nlcd_2001_,nlcd_2006_
NLS_364,-122.9374677,43.31937816,9/24/08 0:00,,,,19.33902,,,,,,45,83,29.99,82,28,8,33,1,18,29.88,46,0,Tlt,Little Butte Volcanic Series; tuff,volcaniclastic rocks,Oligocene/Miocene,Little Butte Volcanics,No data,tuff,volcanic,42,42,42
NLS_365,-122.9421012,43.31491298,9/24/08 0:00,,,,36.06435,,,,,,45,83,29.99,82,28,8,33,1,18,29.88,46,0,Tlt,Little Butte Volcanic Series; tuff,volcaniclastic rocks,Oligocene/Miocene,Little Butte Volcanics,No data,tuff,volcanic,42,42,42
NLS_366,-122.9450441,43.3117574,9/24/08 0:00,,,,27.78387,,,,,,45,83,29.99,82,28,8,33,1,18,29.88,46,0,Tlt,Little Butte Volcanic Series; tuff,volcaniclastic rocks,Oligocene/Miocene,Little Butte Volcanics,No data,tuff,volcanic,52,71,52
NLS_367,-122.9482666,43.30732263,9/25/08 0:00,,,,32.20766,,,,,32.19589,54,82,30.13,70,21,9,44,7,42,29.98,52,0,Tlt,Little Butte Volcanic Series; tuff,volcaniclastic rocks,Oligocene/Miocene,Little Butte Volcanics,No data,tuff,volcanic,42,52,52
NLS_368,-122.9607958,43.32741736,9/25/08 0:00,,,,35.34428,,,,,,54,82,30.13,70,21,9,44,7,42,29.98,52,0,Tlt,Little Butte Volcanic Series; tuff,volcaniclastic rocks,Oligocene/Miocene,Little Butte Volcanics,No data,tuff,volcanic,42,42,42
NLS_369,-122.9654128,43.33065033,9/25/08 0:00,,,,29.42276,,,,,,54,82,30.13,70,21,9,44,7,42,29.98,52,0,Tlt,Little Butte Volcanic Series; tuff,volcaniclastic rocks,Oligocene/Miocene,Little Butte Volcanics,No data,tuff,volcanic,42,42,42
NLS_370,-120.3482956,42.25624021,7/19/07 0:00,,,,,,,,23.21934,,43,76,30.09,73,23,15,30,-1,20,29.99,41,0,Tmt,Tuffs,volcaniclastic rocks,Miocene,Neogene volcanic rocks,No data,felsic composition lithologies,volcanic,42,42,42
NLS_371,-120.3496942,42.25157473,7/19/07 0:00,,,,,,,,23.22098,,43,76,30.09,73,23,15,30,-1,20,29.99,41,0,Tmt,Tuffs,volcaniclastic rocks,Miocene,Neogene volcanic rocks,No data,felsic composition lithologies,volcanic,42,42,42
NLS_372,-120.3510081,42.24812143,7/19/07 0:00,,,,,,,,15.24004,,43,76,30.09,73,23,15,30,-1,20,29.99,41,0,Tmt,Tuffs,volcaniclastic rocks,Miocene,Neogene volcanic rocks,No data,felsic composition lithologies,volcanic,31,31,31
NLS_373,-120.3541981,42.24467062,7/19/07 0:00,,,,,,,,17.55824,,43,76,30.09,73,23,15,30,-1,20,29.99,41,0,Tmt,Tuffs,volcaniclastic rocks,Miocene,Neogene volcanic rocks,No data,felsic composition lithologies,volcanic,52,52,52
NLS_374,-120.356894,42.24309815,7/19/07 0:00,,,,,,,,8.58427,,43,76,30.09,73,23,15,30,-1,20,29.99,41,0,Tmt,Tuffs,volcaniclastic rocks,Miocene,Neogene volcanic rocks,No data,felsic composition lithologies,volcanic,31,31,31
NLS_375,-120.3607359,42.23970861,7/19/07 0:00,,,,,,,,20.19327,,43,76,30.09,73,23,15,30,-1,20,29.99,41,0,Tmt,Tuffs,volcaniclastic rocks,Miocene,Neogene volcanic rocks,No data,felsic composition lithologies,volcanic,52,52,52
NLS_376,-120.3601728,42.23625284,7/19/07 0:00,,,,,,,,25.06775,,43,76,30.09,73,23,15,30,-1,20,29.99,41,0,Tmt,Tuffs,volcaniclastic rocks,Miocene,Neogene volcanic rocks,No data,felsic composition lithologies,volcanic,42,42,42
NLS_377,-120.3477674,42.23902474,7/19/07 0:00,,,,,,,,28.55368,,43,76,30.09,73,23,15,30,-1,20,29.99,41,0,Tmt,Tuffs,volcaniclastic rocks,Miocene,Neogene volcanic rocks,No data,felsic composition lithologies,volcanic,52,52,52
NLS_378,-120.3480828,42.24338946,7/19/07 0:00,,,,,,,,25.59022,,43,76,30.09,73,23,15,30,-1,20,29.99,41,0,Tmt,Tuffs,volcaniclastic rocks,Miocene,Neogene volcanic rocks,No data,felsic composition lithologies,volcanic,42,42,42
NLS_379,-120.3441598,42.24623291,7/19/07 0:00,,,,,,,,24.28927,,43,76,30.09,73,23,15,30,-1,20,29.99,41,0,Tmt,Tuffs,volcaniclastic rocks,Miocene,Neogene volcanic rocks,No data,felsic composition lithologies,volcanic,52,52,52
NLS_380,-120.3358542,42.24034121,7/19/07 0:00,,,,,,,,31.46802,,43,76,30.09,73,23,15,30,-1,20,29.99,41,0,Tmt,Tuffs,volcaniclastic rocks,Miocene,Neogene volcanic rocks,No data,felsic composition lithologies,volcanic,42,42,42
NLS_381,-120.3402054,42.26089621,7/19/07 0:00,,,,,,,,25.06775,,43,76,30.09,73,23,15,30,-1,20,29.99,41,0,Tmt,Tuffs,volcaniclastic rocks,Miocene,Neogene volcanic rocks,No data,felsic composition lithologies,volcanic,42,42,42
NLS_382,-120.3382336,42.26592445,7/19/07 0:00,,,,,,,,8.66467,,43,76,30.09,73,23,15,30,-1,20,29.99,41,0,Tmt,Tuffs,volcaniclastic rocks,Miocene,Neogene volcanic rocks,No data,felsic composition lithologies,volcanic,52,52,52
NLS_383,-120.3356285,42.26355659,7/19/07 0:00,,,,,,,,15.00199,,43,76,30.09,73,23,15,30,-1,20,29.99,41,0,Tmt,Tuffs,volcaniclastic rocks,Miocene,Neogene volcanic rocks,No data,felsic composition lithologies,volcanic,52,52,52
NLS_384,-120.3456598,42.26599568,7/19/07 0:00,,,,,,,,20.1214,,43,76,30.09,73,23,15,30,-1,20,29.99,41,0,Tmt,Tuffs,volcaniclastic rocks,Miocene,Neogene volcanic rocks,No data,felsic composition lithologies,volcanic,52,52,52
NLS_385,-120.328512,42.26954675,7/19/07 0:00,,,,,,,,10.59352,,43,76,30.09,73,23,15,30,-1,20,29.99,41,0,Tmt,Tuffs,volcaniclastic rocks,Miocene,Neogene volcanic rocks,No data,felsic composition lithologies,volcanic,52,52,52
NLS_386,-120.3255807,42.26717814,7/19/07 0:00,,,,,,,,19.65386,,43,76,30.09,73,23,15,30,-1,20,29.99,41,0,Tmt,Tuffs,volcaniclastic rocks,Miocene,Neogene volcanic rocks,No data,felsic composition lithologies,volcanic,52,52,52
NLS_387,-120.3281175,42.26475748,7/19/07 0:00,,,,,,,,16.38173,,43,76,30.09,73,23,15,30,-1,20,29.99,41,0,Tmt,Tuffs,volcaniclastic rocks,Miocene,Neogene volcanic rocks,No data,felsic composition lithologies,volcanic,52,52,52
NLS_388,-120.3296042,42.25839514,7/19/07 0:00,,,,,,,,24.89765,,43,76,30.09,73,23,15,30,-1,20,29.99,41,0,Tmt,Tuffs,volcaniclastic rocks,Miocene,Neogene volcanic rocks,No data,felsic composition lithologies,volcanic,42,42,42
NLS_389,-120.3192128,42.24043647,7/19/07 0:00,,,,,,,,27.35065,,43,76,30.09,73,23,15,30,-1,20,29.99,41,0,Tmt,Tuffs,volcaniclastic rocks,Miocene,Neogene volcanic rocks,No data,felsic composition lithologies,volcanic,42,42,42
NLS_390,-120.3245024,42.24486991,7/19/07 0:00,,,,,,,,22.42875,,43,76,30.09,73,23,15,30,-1,20,29.99,41,0,Tmt,Tuffs,volcaniclastic rocks,Miocene,Neogene volcanic rocks,No data,felsic composition lithologies,volcanic,42,42,42
NLS_391,-120.3266266,42.24378219,7/19/07 0:00,,,,,,,,12.48888,,43,76,30.09,73,23,15,30,-1,20,29.99,41,0,Tmt,Tuffs,volcaniclastic rocks,Miocene,Neogene volcanic rocks,No data,felsic composition lithologies,volcanic,42,42,42
NLS_392,-120.3340352,42.24930955,7/19/07 0:00,,,,,,,,28.15268,,43,76,30.09,73,23,15,30,-1,20,29.99,41,0,Tmt,Tuffs,volcaniclastic rocks,Miocene,Neogene volcanic rocks,No data,felsic composition lithologies,volcanic,42,42,42
NLS_393,-120.010234,42.18755071,7/18/07 0:00,,,,,,,,36.61708,,46,67,30.03,68,20,18,34,1,39,29.93,53,0.43,Ttf,"Tuffs and flows, tuff rhyolite and dacitic, tuffaceous sedimentary rocks",volcaniclastic rocks,Miocene,Neogene volcanic rocks,No data,felsic composition lithologies,volcanic,52,52,52
NLS_394,-120.015059,42.18551111,7/18/07 0:00,,,,,,,,19.86709,,46,67,30.03,68,20,18,34,1,39,29.93,53,0.43,Ttf,"Tuffs and flows, tuff rhyolite and dacitic, tuffaceous sedimentary rocks",volcaniclastic rocks,Miocene,Neogene volcanic rocks,No data,felsic composition lithologies,volcanic,52,52,52
NLS_395,-120.0191388,42.18492281,7/18/07 0:00,,,,,,,,22.44251,,46,67,30.03,68,20,18,34,1,39,29.93,53,0.43,Ttf,"Tuffs and flows, tuff rhyolite and dacitic, tuffaceous sedimentary rocks",volcaniclastic rocks,Miocene,Neogene volcanic rocks,No data,felsic composition lithologies,volcanic,42,42,42
NLS_396,-120.0174772,42.18891613,7/18/07 0:00,,,,,,,,11.9271,,46,67,30.03,68,20,18,34,1,39,29.93,53,0.43,Ttf,"Tuffs and flows, tuff rhyolite and dacitic, tuffaceous sedimentary rocks",volcaniclastic rocks,Miocene,Neogene volcanic rocks,No data,felsic composition lithologies,volcanic,52,52,52
NLS_397,-120.0210377,42.19220483,7/18/07 0:00,,,,,,,,10.59352,,46,67,30.03,68,20,18,34,1,39,29.93,53,0.43,Tb,Basalt,volcanic rocks,Miocene/Pliocene,High Lava Plains Volcanic Province,No data,basalt,volcanic,52,52,52
NLS_398,-120.0148141,42.19581455,7/18/07 0:00,,,,,,,,20.35964,,46,67,30.03,68,20,18,34,1,39,29.93,53,0.43,Ttf,"Tuffs and flows, tuff rhyolite and dacitic, tuffaceous sedimentary rocks",volcaniclastic rocks,Miocene,Neogene volcanic rocks,No data,felsic composition lithologies,volcanic,52,52,52
NLS_399,-120.0129185,42.19841264,7/18/07 0:00,,,,,,,,26.11968,,46,67,30.03,68,20,18,34,1,39,29.93,53,0.43,Ttf,"Tuffs and flows, tuff rhyolite and dacitic, tuffaceous sedimentary rocks",volcaniclastic rocks,Miocene,Neogene volcanic rocks,No data,felsic composition lithologies,volcanic,52,52,52
NLS_400,-120.0039428,42.19946376,7/18/07 0:00,,,,,,,,25.19562,,46,67,30.03,68,20,18,34,1,39,29.93,53,0.43,Ttf,"Tuffs and flows, tuff rhyolite and dacitic, tuffaceous sedimentary rocks",volcaniclastic rocks,Miocene,Neogene volcanic rocks,No data,felsic composition lithologies,volcanic,52,52,52
NLS_401,-120.0066821,42.20347663,7/18/07 0:00,,,,,,,,24.58055,,46,67,30.03,68,20,18,34,1,39,29.93,53,0.43,Ttf,"Tuffs and flows, tuff rhyolite and dacitic, tuffaceous sedimentary rocks",volcaniclastic rocks,Miocene,Neogene volcanic rocks,No data,felsic composition lithologies,volcanic,52,52,52
NLS_402,-120.0154119,42.20266667,7/18/07 0:00,,,,,,,,26.6973,,46,67,30.03,68,20,18,34,1,39,29.93,53,0.43,Ttf,"Tuffs and flows, tuff rhyolite and dacitic, tuffaceous sedimentary rocks",volcaniclastic rocks,Miocene,Neogene volcanic rocks,No data,felsic composition lithologies,volcanic,52,52,52
NLS_403,-120.0296821,42.20224345,7/18/07 0:00,,,,,,,,23.22098,,46,67,30.03,68,20,18,34,1,39,29.93,53,0.43,Ttf,"Tuffs and flows, tuff rhyolite and dacitic, tuffaceous sedimentary rocks",volcaniclastic rocks,Miocene,Neogene volcanic rocks,No data,felsic composition lithologies,volcanic,52,52,52
NLS_404,-120.0294221,42.18308807,7/18/07 0:00,,,,,,,,24.05642,,46,67,30.03,68,20,18,34,1,39,29.93,53,0.43,Ttf,"Tuffs and flows, tuff rhyolite and dacitic, tuffaceous sedimentary rocks",volcaniclastic rocks,Miocene,Neogene volcanic rocks,No data,felsic composition lithologies,volcanic,52,52,52
NLS_405,-120.0287598,42.18441877,7/18/07 0:00,,,,,,,,29.01411,,46,67,30.03,68,20,18,34,1,39,29.93,53,0.43,Ttf,"Tuffs and flows, tuff rhyolite and dacitic, tuffaceous sedimentary rocks",volcaniclastic rocks,Miocene,Neogene volcanic rocks,No data,felsic composition lithologies,volcanic,52,52,52
NLS_406,-119.9967311,42.1842774,7/18/07 0:00,,,,,,,,21.96221,,46,67,30.03,68,20,18,34,1,39,29.93,53,0.43,Tts,"Tuffaceous sedimentary rocks, tuffs and silicic flows",terrestrial sedimentary rocks,Miocene,Neogene sedimentary rocks,No data,tuffaceous sedimentary rocks,sedimentary,52,52,52
NLS_407,-119.9903885,42.18255109,7/18/07 0:00,,,,,,,,28.37229,,46,67,30.03,68,20,18,34,1,39,29.93,53,0.43,Tts,"Tuffaceous sedimentary rocks, tuffs and silicic flows",terrestrial sedimentary rocks,Miocene,Neogene sedimentary rocks,No data,tuffaceous sedimentary rocks,sedimentary,52,52,52
NLS_408,-119.9856002,42.18016491,7/18/07 0:00,,,,,,,,22.77605,,46,67,30.03,68,20,18,34,1,39,29.93,53,0.43,Tts,"Tuffaceous sedimentary rocks, tuffs and silicic flows",terrestrial sedimentary rocks,Miocene,Neogene sedimentary rocks,No data,tuffaceous sedimentary rocks,sedimentary,52,52,52
NLS_409,-119.9787693,42.17843566,7/18/07 0:00,,,,,,,,16.27979,,46,67,30.03,68,20,18,34,1,39,29.93,53,0.43,Tts,"Tuffaceous sedimentary rocks, tuffs and silicic flows",terrestrial sedimentary rocks,Miocene,Neogene sedimentary rocks,No data,tuffaceous sedimentary rocks,sedimentary,52,52,52
NLS_410,-119.9755081,42.17860205,7/18/07 0:00,,,,,,,,25.65366,,46,67,30.03,68,20,18,34,1,39,29.93,53,0.43,Tts,"Tuffaceous sedimentary rocks, tuffs and silicic flows",terrestrial sedimentary rocks,Miocene,Neogene sedimentary rocks,No data,tuffaceous sedimentary rocks,sedimentary,52,52,52
NLS_411,-119.9786578,42.18195078,7/18/07 0:00,,,,,,,,19.67656,,46,67,30.03,68,20,18,34,1,39,29.93,53,0.43,Tts,"Tuffaceous sedimentary rocks, tuffs and silicic flows",terrestrial sedimentary rocks,Miocene,Neogene sedimentary rocks,No data,tuffaceous sedimentary rocks,sedimentary,52,52,52
NLS_412,-119.9703979,42.18524528,7/18/07 0:00,,,,,,,,26.41507,,46,67,30.03,68,20,18,34,1,39,29.93,53,0.43,Tts,"Tuffaceous sedimentary rocks, tuffs and silicic flows",terrestrial sedimentary rocks,Miocene,Neogene sedimentary rocks,No data,tuffaceous sedimentary rocks,sedimentary,52,52,52
NLS_413,-119.9709196,42.19088496,7/18/07 0:00,,,,,,,,24.86666,,46,67,30.03,68,20,18,34,1,39,29.93,53,0.43,Tb,Basalt,volcanic rocks,Miocene,High Lava Plains Volcanic Province,No data,basalt,volcanic,52,52,52
NLS_414,-119.9672248,42.19395856,7/18/07 0:00,,,,,,,,28.60195,,46,67,30.03,68,20,18,34,1,39,29.93,53,0.43,Tts,"Tuffaceous sedimentary rocks, tuffs and silicic flows",terrestrial sedimentary rocks,Miocene,Neogene sedimentary rocks,No data,tuffaceous sedimentary rocks,sedimentary,52,52,52
NLS_415,-119.9648281,42.19770511,7/18/07 0:00,,,,,,,,25.76583,,46,67,30.03,68,20,18,34,1,39,29.93,53,0.43,Tts,"Tuffaceous sedimentary rocks, tuffs and silicic flows",terrestrial sedimentary rocks,Miocene,Neogene sedimentary rocks,No data,tuffaceous sedimentary rocks,sedimentary,52,52,52
NLS_416,-119.966677,42.19134947,7/18/07 0:00,,,,,,,,29.32873,,46,67,30.03,68,20,18,34,1,39,29.93,53,0.43,Tts,"Tuffaceous sedimentary rocks, tuffs and silicic flows",terrestrial sedimentary rocks,Miocene,Neogene sedimentary rocks,No data,tuffaceous sedimentary rocks,sedimentary,42,42,42
NLS_417,-119.9635787,42.19145569,7/18/07 0:00,,,,,,,,25.57751,,46,67,30.03,68,20,18,34,1,39,29.93,53,0.43,Tb,Basalt,volcanic rocks,Miocene,High Lava Plains Volcanic Province,No data,basalt,volcanic,52,52,52
NLS_418,-123.3610128,45.64443753,7/7/08 0:00,,,,,,28.95444,,,,56,93,30.16,82,28,14,48,9,33,30.09,49,0,Tbru,"Tillamook Volcanics, upper submarine basaslt lapilli tuff and breccia",volcaniclastic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,basalt,volcanic,42,42,42
NLS_419,-123.3661409,45.64152283,7/7/08 0:00,,,,,,17.55204,,,,56,93,30.16,82,28,14,48,9,33,30.09,49,0,Tbru,"Tillamook Volcanics, upper submarine basaslt lapilli tuff and breccia",volcaniclastic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,basalt,volcanic,43,43,43
NLS_420,-123.3636983,45.63933915,7/7/08 0:00,,,,,,33.16383,,,,56,93,30.16,82,28,14,48,9,33,30.09,49,0,Tbru,"Tillamook Volcanics, upper submarine basaslt lapilli tuff and breccia",volcaniclastic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,basalt,volcanic,42,42,42
NLS_421,-123.3592916,45.64981543,7/7/08 0:00,,,,,,26.65826,,,,56,93,30.16,82,28,14,48,9,33,30.09,49,0,Tbu,"Tillamook Volcanics, Upper porphyritic basalt flows",volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,basalt,volcanic,42,42,42
NLS_422,-123.3586859,45.65328638,7/7/08 0:00,,,,,,37.90816,,,,56,93,30.16,82,28,14,48,9,33,30.09,49,0,Tbu,"Tillamook Volcanics, Upper porphyritic basalt flows",volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,basalt,volcanic,52,52,52
NLS_423,-123.3591285,45.65697426,7/7/08 0:00,,,,,,42.081,,,,56,93,30.16,82,28,14,48,9,33,30.09,49,0,Tbu,"Tillamook Volcanics, Upper porphyritic basalt flows",volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,basalt,volcanic,71,42,42
NLS_424,-123.3293249,45.65048317,7/8/08 0:00,,,,,,29.31951,,,,56,89,30.15,91,33,18,45,7,21,30.01,50,0,Tidb,Diabase,intrusive rocks,Eocene,Coastal Intrusives Group,Diabase of Lee's Falls,basalt,plutonic,42,42,42
NLS_425,-123.3336932,45.65140825,7/8/08 0:00,,,,,,26.81745,,,,56,89,30.15,91,33,18,45,7,21,30.01,50,0,Tidb,Diabase,intrusive rocks,Eocene,Coastal Intrusives Group,Diabase of Lee's Falls,basalt,plutonic,43,43,43
NLS_426,-123.3210867,45.64467935,7/8/08 0:00,,,,,,24.13358,,,,56,89,30.15,91,33,18,45,7,21,30.01,50,0,Tidb,Diabase,intrusive rocks,Eocene,Coastal Intrusives Group,Diabase of Lee's Falls,basalt,plutonic,43,43,43
NLS_427,-123.3206647,45.6395963,7/8/08 0:00,,,,,,28.83905,,,,56,89,30.15,91,33,18,45,7,21,30.01,50,0,Tidb,Diabase,intrusive rocks,Eocene,Coastal Intrusives Group,Diabase of Lee's Falls,basalt,plutonic,43,43,43
NLS_428,-123.3190846,45.63557192,7/8/08 0:00,,,,,,30.87193,,,,56,89,30.15,91,33,18,45,7,21,30.01,50,0,Tidb,Diabase,intrusive rocks,Eocene,Coastal Intrusives Group,Diabase of Lee's Falls,basalt,plutonic,71,71,71
NLS_429,-123.3179038,45.64499858,7/8/08 0:00,,,,,,34.14524,,,,56,89,30.15,91,33,18,45,7,21,30.01,50,0,Tidb,Diabase,intrusive rocks,Eocene,Coastal Intrusives Group,Diabase of Lee's Falls,basalt,plutonic,42,42,42
NLS_430,-123.3170386,45.63968366,7/8/08 0:00,,,,,,29.67559,,,,56,89,30.15,91,33,18,45,7,21,30.01,50,0,Tidb,Diabase,intrusive rocks,Eocene,Coastal Intrusives Group,Diabase of Lee's Falls,basalt,plutonic,42,42,42
NLS_431,-123.3138244,45.63581982,7/8/08 0:00,,,,,,25.37718,,,,56,89,30.15,91,33,18,45,7,21,30.01,50,0,Tidb,Diabase,intrusive rocks,Eocene,Coastal Intrusives Group,Diabase of Lee's Falls,basalt,plutonic,52,52,52
NLS_432,-123.3158553,45.63316371,7/8/08 0:00,,,,,,38.38387,,,,56,89,30.15,91,33,18,45,7,21,30.01,50,0,Tidb,Diabase,intrusive rocks,Eocene,Coastal Intrusives Group,Diabase of Lee's Falls,basalt,plutonic,52,52,52
NLS_433,-123.3179661,45.63214274,7/8/08 0:00,,,,,,28.10501,,,,56,89,30.15,91,33,18,45,7,21,30.01,50,0,Tidb,Diabase,intrusive rocks,Eocene,Coastal Intrusives Group,Diabase of Lee's Falls,basalt,plutonic,52,52,52
NLS_434,-123.3254869,45.6480293,7/8/08 0:00,,,,,,34.66314,,,,56,89,30.15,91,33,18,45,7,21,30.01,50,0,Tidb,Diabase,intrusive rocks,Eocene,Coastal Intrusives Group,Diabase of Lee's Falls,basalt,plutonic,43,43,43
NLS_435,-123.3074129,45.65677103,7/8/08 0:00,,,,,,24.47742,,,,56,89,30.15,91,33,18,45,7,21,30.01,50,0,Ty,Yamhill Formation,marine sedimentary rocks,Eocene,Elkton-Yamhill Group,Yamhill Formation,slope mudstone,sedimentary,43,43,43
NLS_436,-123.3152604,45.65458163,7/8/08 0:00,,,,,,39.73194,,,,56,89,30.15,91,33,18,45,7,21,30.01,50,0,Tidb,Diabase,intrusive rocks,Eocene,Coastal Intrusives Group,Diabase of Lee's Falls,basalt,plutonic,52,31,71
NLS_437,-123.3117512,45.65884966,7/8/08 0:00,,,,,,27.26048,,,,56,89,30.15,91,33,18,45,7,21,30.01,50,0,Tidb,Diabase,intrusive rocks,Eocene,Coastal Intrusives Group,Diabase of Lee's Falls,basalt,plutonic,52,71,52
NLS_438,-123.1999914,45.62064089,7/8/08 0:00,,,,,,16.60302,,,,56,89,30.15,91,33,18,45,7,21,30.01,50,0,Tc,"Columbia River Basalt Group, undivided",volcanic rocks,Miocene,Columbia River Basalt Group,No data,basalt,volcanic,52,52,52
NLS_439,-123.1939028,45.61793161,7/8/08 0:00,,,,,,17.51377,,,,56,89,30.15,91,33,18,45,7,21,30.01,50,0,Tc,"Columbia River Basalt Group, undivided",volcanic rocks,Miocene,Columbia River Basalt Group,No data,basalt,volcanic,43,43,43
NLS_440,-123.1832311,45.62254236,7/8/08 0:00,,,,,,23.43903,,,,56,89,30.15,91,33,18,45,7,21,30.01,50,0,Qns,Nonmarine sedimentary deposits,sediments,Quaternary,Quaternary surficial deposits,Missoula Flood deposits,fine grained sediments,surficial sediments,52,52,52
NLS_441,-123.1846186,45.62820983,7/8/08 0:00,,,,,,17.63775,,,,56,89,30.15,91,33,18,45,7,21,30.01,50,0,Tc,"Columbia River Basalt Group, undivided",volcanic rocks,Miocene,Columbia River Basalt Group,No data,basalt,volcanic,52,42,52
NLS_442,-123.187225,45.63221224,7/8/08 0:00,,,,,,15.80409,,,,56,89,30.15,91,33,18,45,7,21,30.01,50,0,Tc,"Columbia River Basalt Group, undivided",volcanic rocks,Miocene,Columbia River Basalt Group,No data,basalt,volcanic,43,43,43
NLS_443,-123.2043579,45.63266628,7/8/08 0:00,,,,,,16.16336,,,,56,89,30.15,91,33,18,45,7,21,30.01,50,0,Tc,"Columbia River Basalt Group, undivided",volcanic rocks,Miocene,Columbia River Basalt Group,No data,basalt,volcanic,52,43,52
NLS_444,-123.1775042,45.61830817,7/8/08 0:00,,,,,,11.99783,,,,56,89,30.15,91,33,18,45,7,21,30.01,50,0,Tc,"Columbia River Basalt Group, undivided",volcanic rocks,Miocene,Columbia River Basalt Group,No data,basalt,volcanic,42,42,42
NLS_445,-123.1746054,45.61728314,7/8/08 0:00,,,,,,12.10578,,,,56,89,30.15,91,33,18,45,7,21,30.01,50,0,Qns,Nonmarine sedimentary deposits,sediments,Quaternary,Quaternary surficial deposits,Missoula Flood deposits,fine grained sediments,surficial sediments,42,42,42
NLS_446,-123.1704317,45.61671157,7/8/08 0:00,,,,,,10.262,,,,56,89,30.15,91,33,18,45,7,21,30.01,50,0,Qns,Nonmarine sedimentary deposits,sediments,Quaternary,Quaternary surficial deposits,Missoula Flood deposits,fine grained sediments,surficial sediments,42,42,42
NLS_447,-123.1662139,45.61705032,7/9/08 0:00,,,,,,18.2622,,,,57,86,30.03,90,32,18,41,5,27,29.92,55,0,Qns,Nonmarine sedimentary deposits,sediments,Quaternary,Quaternary surficial deposits,Missoula Flood deposits,fine grained sediments,surficial sediments,71,43,71
NLS_448,-123.185011,45.61067843,7/8/08 0:00,,,,,,27.10041,,,,56,89,30.15,91,33,18,45,7,21,30.01,50,0,Tc,"Columbia River Basalt Group, undivided",volcanic rocks,Miocene,Columbia River Basalt Group,No data,basalt,volcanic,43,43,43
NLS_449,-123.1928966,45.61304363,7/8/08 0:00,,,,,,8.83031,,,,56,89,30.15,91,33,18,45,7,21,30.01,50,0,Qns,Nonmarine sedimentary deposits,sediments,Quaternary,Quaternary surficial deposits,Missoula Flood deposits,fine grained sediments,surficial sediments,42,42,42
NLS_450,-123.1882191,45.62018448,7/8/08 0:00,,,,,,21.67199,,,,56,89,30.15,91,33,18,45,7,21,30.01,50,0,Tc,"Columbia River Basalt Group, undivided",volcanic rocks,Miocene,Columbia River Basalt Group,No data,basalt,volcanic,42,42,42
NLS_451,-123.723694,45.06551232,7/25/06 0:00,,,,,,15.27144,,,,58,83,30.01,90,32,14,42,6,26,29.89,59,0,Tn,Nestucca Formation,marine sedimentary rocks,Eocene,Nestucca-Hamlet Group,Nestucca Formation,slope mudstone,sedimentary,42,42,42
NLS_452,-123.7452207,45.06624561,8/21/07 0:00,,,,,,18.54551,,,,61,96,30.14,79,26,14,55,13,47,30.06,59,T,Tn,Nestucca Formation,marine sedimentary rocks,Eocene,Nestucca-Hamlet Group,Nestucca Formation,slope mudstone,sedimentary,52,43,71
NLS_453,-123.7623741,45.06072852,8/21/07 0:00,,,,,,27.21454,,,,61,96,30.14,79,26,14,55,13,47,30.06,59,T,Ty,Yamhill Formation,marine sedimentary rocks,Eocene,Elkton-Yamhill Group,Yamhill Formation,slope mudstone,sedimentary,52,52,52
NLS_454,-123.7634079,45.05627092,8/21/07 0:00,,,,,,29.4003,,,,63,100,30.15,71,22,9,55,13,57,30.06,62,0.25,Ty,Yamhill Formation,marine sedimentary rocks,Eocene,Elkton-Yamhill Group,Yamhill Formation,slope mudstone,sedimentary,21,21,21
NLS_455,-123.7436687,45.05069862,8/21/07 0:00,,,,,,22.61272,,,,61,96,30.14,79,26,14,55,13,47,30.06,59,T,Ty,Yamhill Formation,marine sedimentary rocks,Eocene,Elkton-Yamhill Group,Yamhill Formation,slope mudstone,sedimentary,52,31,31
