UNIQUE_ID,Long,Lat,DATE,Northeast,North,Center,West,SouthEast,Northwest,East,South,SouthWest,maxdewpti,maxhumidity,maxpressurei,maxtempi,maxwspdi,mindewpti,minhumidity,minpressurei,mintempi,precipi
LS_2117,-121.0916363,45.54235842,6/29/05 0:00,,12.76896,,,,,,,,58,83,30.09,84,21,51,33,29.94,57,0
LS_2118,-121.0912155,45.54001942,6/29/05 0:00,,13.72942,,,,,,,,58,83,30.09,84,21,51,33,29.94,57,0
LS_2119,-121.091096,45.53885089,6/29/05 0:00,,12.68487,,,,,,,,58,83,30.09,84,21,51,33,29.94,57,0
LS_2123,-118.6173276,45.59511633,10/28/04 0:00,28.9094,,,,,,,,,40,86,30,59,18,34,49,29.78,37,0
LS_2134,-118.2625988,45.35850676,10/12/04 0:00,15.20785,,,,,,,,,39,93,30.36,69,16,28,33,30.28,32,0
LS_2153,-117.1542088,44.22278825,10/13/04 0:00,,,,,,,11.67803,,,41,82,30.42,71,13,37,30,30.26,42,0
LS_2154,-123.9186554,46.14595066,4/4/05 0:00,,,,,,8.53249,,,,41,93,30.17,52,18,34,54,29.85,39,0.02
LS_2155,-123.9127507,46.10399638,4/4/05 0:00,,,,,,14.97052,,,,41,93,30.17,52,18,34,54,29.85,39,0.02
LS_2156,-123.9169742,46.07358499,4/4/05 0:00,,,,,,7.37779,,,,41,93,30.17,52,18,34,54,29.85,39,0.02
LS_2157,-123.9167006,46.07131151,4/4/05 0:00,,,,,,7.69266,,,,41,93,30.17,52,18,34,54,29.85,39,0.02
LS_2158,-123.9163422,46.06851924,4/4/05 0:00,,,,,,8.83031,,,,41,93,30.17,52,18,34,54,29.85,39,0.02
LS_2159,-123.9164141,46.06183558,4/4/05 0:00,,,,,,3.89728,,,,41,93,30.17,52,18,34,54,29.85,39,0.02
LS_2160,-123.9139259,46.05612304,4/4/05 0:00,,,,,,3.48691,,,,41,93,30.17,52,18,34,54,29.85,39,0.02
LS_2161,-123.9206008,45.97215386,4/4/05 0:00,,,,,,11.64795,,,,41,93,30.17,52,18,34,54,29.85,39,0.02
LS_2162,-123.9224258,45.96974204,4/4/05 0:00,,,,,,6.51777,,,,41,93,30.17,52,18,34,54,29.85,39,0.02
LS_2163,-123.9217369,45.96801359,4/4/05 0:00,,,,,,7.36515,,,,41,93,30.17,52,18,34,54,29.85,39,0.02
LS_2164,-123.9217028,45.96366539,4/4/05 0:00,,,,,,6.08663,,,,41,93,30.17,52,18,34,54,29.85,39,0.02
LS_2165,-123.9233861,45.95927081,4/4/05 0:00,,,,,,19.30873,,,,41,93,30.17,52,18,34,54,29.85,39,0.02
LS_2166,-123.9264202,45.95792967,4/4/05 0:00,,,,,,38.961,,,,41,93,30.17,52,18,34,54,29.85,39,0.02
LS_2167,-123.9241534,45.95299543,4/4/05 0:00,,,,,,30.22452,,,,41,93,30.17,52,18,34,54,29.85,39,0.02
LS_2168,-123.9221344,45.95170194,4/4/05 0:00,,,,,,29.9972,,,,41,93,30.17,52,18,34,54,29.85,39,0.02
LS_2169,-123.9208372,45.95032466,4/4/05 0:00,,,,,,8.89793,,,,41,93,30.17,52,18,34,54,29.85,39,0.02
LS_2170,-123.9194747,45.94749587,4/5/05 0:00,,,,,,21.66476,,,,42,80,30.16,55,17,33,51,30.04,44,0.04
LS_2171,-123.9186909,45.94679304,4/5/05 0:00,,,,,,19.64703,,,,42,80,30.16,55,17,33,51,30.04,44,0.04
LS_2172,-123.9150776,45.94533311,4/5/05 0:00,,,,,,13.883,,,,42,80,30.16,55,17,33,51,30.04,44,0.04
LS_2173,-123.9295109,45.92769385,4/5/05 0:00,,,,,,16.60302,,,,42,80,30.16,55,17,33,51,30.04,44,0.04
LS_2174,-123.9301657,45.92784177,4/5/05 0:00,,,,,,12.48432,,,,42,80,30.16,55,17,33,51,30.04,44,0.04
LS_2176,-123.9520228,45.9071708,4/5/05 0:00,,,,,,18.08625,,,,42,80,30.16,55,17,33,51,30.04,44,0.04
LS_2177,-123.9525762,45.90550387,4/5/05 0:00,,,,,,16.6337,,,,42,80,30.16,55,17,33,51,30.04,44,0.04
LS_2178,-123.9523335,45.90125796,4/5/05 0:00,,,,,,18.54774,,,,42,80,30.16,55,17,33,51,30.04,44,0.04
LS_2179,-123.9480544,45.89483141,4/5/05 0:00,,,,,,24.60843,,,,42,80,30.16,55,17,33,51,30.04,44,0.04
LS_2180,-123.9566404,45.88742591,4/5/05 0:00,,,,,,9.22316,,,,42,80,30.16,55,17,33,51,30.04,44,0.04
LS_2181,-123.9569636,45.88704889,4/5/05 0:00,,,,,,11.64795,,,,42,80,30.16,55,17,33,51,30.04,44,0.04
LS_2182,-123.9577599,45.88128846,4/5/05 0:00,,,,,,11.74034,,,,42,80,30.16,55,17,33,51,30.04,44,0.04
LS_2183,-123.9562895,45.88071139,4/5/05 0:00,,,,,,10.32843,,,,42,80,30.16,55,17,33,51,30.04,44,0.04
LS_2184,-123.9575789,45.88037875,4/5/05 0:00,,,,,,13.70423,,,,42,80,30.16,55,17,33,51,30.04,44,0.04
LS_2185,-123.9566444,45.87936158,4/5/05 0:00,,,,,,23.20661,,,,42,80,30.16,55,17,33,51,30.04,44,0.04
LS_2186,-123.9569052,45.87835973,4/5/05 0:00,,,,,,24.71009,,,,42,80,30.16,55,17,33,51,30.04,44,0.04
LS_2187,-123.9572563,45.87736359,4/5/05 0:00,,,,,,12.19063,,,,42,80,30.16,55,17,33,51,30.04,44,0.04
LS_2188,-123.9566618,45.87666102,4/5/05 0:00,,,,,,6.76423,,,,42,80,30.16,55,17,33,51,30.04,44,0.04
LS_2189,-123.9578511,45.87600921,4/5/05 0:00,,,,,,16.3941,,,,42,80,30.16,55,17,33,51,30.04,44,0.04
LS_2190,-123.9579856,45.87560891,4/5/05 0:00,,,,,,11.27395,,,,42,80,30.16,55,17,33,51,30.04,44,0.04
LS_2191,-123.9566073,45.87285675,4/5/05 0:00,,,,,,13.20486,,,,42,80,30.16,55,17,33,51,30.04,44,0.04
LS_2192,-123.9562843,45.87271875,4/5/05 0:00,,,,,,14.80998,,,,42,80,30.16,55,17,33,51,30.04,44,0.04
LS_2193,-123.9549731,45.86801381,4/5/05 0:00,,,,,,32.61844,,,,42,80,30.16,55,17,33,51,30.04,44,0.04
LS_2194,-123.9555962,45.86527344,4/5/05 0:00,,,,,,9.94562,,,,42,80,30.16,55,17,33,51,30.04,44,0.04
LS_2195,-123.9576105,45.86297238,4/5/05 0:00,,,,,,23.63944,,,,42,80,30.16,55,17,33,51,30.04,44,0.04
LS_2196,-123.9587293,45.86239798,4/5/05 0:00,,,,,,22.90412,,,,42,80,30.16,55,17,33,51,30.04,44,0.04
LS_2197,-123.959663,45.86064199,4/6/05 0:00,,,,,,16.92922,,,,48,93,30.03,64,17,28,27,29.73,44,0
LS_2198,-123.9611015,45.85895177,4/6/05 0:00,,,,,,22.65347,,,,48,93,30.03,64,17,28,27,29.73,44,0
LS_2199,-123.9615661,45.85581037,4/6/05 0:00,,,,,,19.74374,,,,48,93,30.03,64,17,28,27,29.73,44,0
LS_2200,-123.9597164,45.85353858,4/6/05 0:00,,,,,,20.62773,,,,48,93,30.03,64,17,28,27,29.73,44,0
LS_2201,-123.9590109,45.85123207,4/6/05 0:00,,,,,,15.00527,,,,48,93,30.03,64,17,28,27,29.73,44,0
LS_2202,-123.9593477,45.85080353,4/6/05 0:00,,,,,,17.51377,,,,48,93,30.03,64,17,28,27,29.73,44,0
LS_2204,-123.9569976,45.84724892,4/6/05 0:00,,,,,,24.47742,,,,48,93,30.03,64,17,28,27,29.73,44,0
LS_2205,-123.9557117,45.84458511,4/6/05 0:00,,,,,,10.29749,,,,48,93,30.03,64,17,28,27,29.73,44,0
LS_2206,-123.95759,45.84332841,4/6/05 0:00,,,,,,15.64549,,,,48,93,30.03,64,17,28,27,29.73,44,0
LS_2207,-123.9585441,45.84294558,4/6/05 0:00,,,,,,17.31113,,,,48,93,30.03,64,17,28,27,29.73,44,0
LS_2208,-123.9569148,45.84008632,4/6/05 0:00,,,,,,19.37617,,,,48,93,30.03,64,17,28,27,29.73,44,0
LS_2209,-123.9577045,45.83884892,4/6/05 0:00,,,,,,16.50026,,,,48,93,30.03,64,17,28,27,29.73,44,0
LS_2210,-123.9574138,45.83745558,4/6/05 0:00,,,,,,13.98083,,,,48,93,30.03,64,17,28,27,29.73,44,0
LS_2211,-123.9576831,45.83670576,4/6/05 0:00,,,,,,14.51872,,,,48,93,30.03,64,17,28,27,29.73,44,0
LS_2212,-123.9585299,45.83526016,4/6/05 0:00,,,,,,18.73352,,,,48,93,30.03,64,17,28,27,29.73,44,0
LS_2213,-123.9590565,45.83510444,4/6/05 0:00,,,,,,17.92904,,,,48,93,30.03,64,17,28,27,29.73,44,0
LS_2214,-123.9595793,45.83478831,4/6/05 0:00,,,,,,21.74586,,,,48,93,30.03,64,17,28,27,29.73,44,0
LS_2215,-123.9598149,45.83396871,4/6/05 0:00,,,,,,28.66209,,,,48,93,30.03,64,17,28,27,29.73,44,0
LS_2216,-123.9597105,45.83245333,4/6/05 0:00,,,,,,30.50748,,,,48,93,30.03,64,17,28,27,29.73,44,0
LS_2217,-123.9595019,45.8305101,4/6/05 0:00,,,,,,33.20211,,,,48,93,30.03,64,17,28,27,29.73,44,0
LS_2220,-123.9602296,45.82464994,4/25/05 0:00,,,,,,19.39719,,,,52,100,30.14,56,8,48,77,30.05,49,0.11
LS_2221,-123.9605659,45.82293668,4/25/05 0:00,,,,,,19.09595,,,,52,100,30.14,56,8,48,77,30.05,49,0.11
LS_2222,-123.9591189,45.82157696,4/25/05 0:00,,,,,,22.2759,,,,52,100,30.14,56,8,48,77,30.05,49,0.11
LS_2223,-123.9587499,45.82042868,4/25/05 0:00,,,,,,12.85726,,,,52,100,30.14,56,8,48,77,30.05,49,0.11
LS_2224,-123.9573848,45.81802824,4/25/05 0:00,,,,,,10.52066,,,,52,100,30.14,56,8,48,77,30.05,49,0.11
LS_2225,-123.9576574,45.81662333,4/25/05 0:00,,,,,,8.04661,,,,52,100,30.14,56,8,48,77,30.05,49,0.11
LS_2226,-123.9582978,45.81358313,4/25/05 0:00,,,,,,10.0052,,,,52,100,30.14,56,8,48,77,30.05,49,0.11
LS_2227,-123.9587819,45.81140689,4/25/05 0:00,,,,,,9.17817,,,,52,100,30.14,56,8,48,77,30.05,49,0.11
LS_2228,-123.9596412,45.80995214,4/25/05 0:00,,,,,,13.09356,,,,52,100,30.14,56,8,48,77,30.05,49,0.11
LS_2229,-123.9596418,45.80937051,4/25/05 0:00,,,,,,17.63775,,,,52,100,30.14,56,8,48,77,30.05,49,0.11
LS_2230,-123.9590908,45.80882676,4/25/05 0:00,,,,,,15.64549,,,,52,100,30.14,56,8,48,77,30.05,49,0.11
LS_2231,-123.9589192,45.80821126,4/25/05 0:00,,,,,,22.85062,,,,52,100,30.14,56,8,48,77,30.05,49,0.11
LS_2232,-123.9590493,45.80643125,4/25/05 0:00,,,,,,17.55204,,,,52,100,30.14,56,8,48,77,30.05,49,0.11
LS_2233,-123.9641076,45.80195226,4/25/05 0:00,,,,,,10.58962,,,,52,100,30.14,56,8,48,77,30.05,49,0.11
LS_2234,-123.9647402,45.80139354,4/25/05 0:00,,,,,,16.07046,,,,52,100,30.14,56,8,48,77,30.05,49,0.11
LS_2235,-123.9655019,45.80125721,4/25/05 0:00,,,,,,28.3597,,,,52,100,30.14,56,8,48,77,30.05,49,0.11
LS_2236,-123.966172,45.79796063,4/25/05 0:00,,,,,,30.94142,,,,52,100,30.14,56,8,48,77,30.05,49,0.11
LS_2237,-123.9639569,45.79621712,4/25/05 0:00,,,,,,44.76129,,,,52,100,30.14,56,8,48,77,30.05,49,0.11
LS_2238,-123.9635717,45.79587925,4/25/05 0:00,,,,,,42.3104,,,,52,100,30.14,56,8,48,77,30.05,49,0.11
LS_2239,-123.9623379,45.79496722,4/25/05 0:00,,,,,,33.25536,,,,52,100,30.14,56,8,48,77,30.05,49,0.11
LS_2240,-123.9612534,45.79321173,4/25/05 0:00,,,,,,35.8662,,,,52,100,30.14,56,8,48,77,30.05,49,0.11
LS_2241,-123.959327,45.78961255,4/25/05 0:00,,,,,,30.23729,,,,52,100,30.14,60,9,45,72,30.05,44,0.01
LS_2242,-123.9577582,45.78446932,4/26/05 0:00,,,,,,6.79868,,,,57,100,30.13,71,10,41,57,29.98,41,0
LS_2243,-123.9554377,45.78140133,4/26/05 0:00,,,,,,21.99723,,,,57,100,30.13,71,10,41,57,29.98,41,0
LS_2244,-123.9548268,45.78114827,4/26/05 0:00,,,,,,15.00527,,,,57,100,30.13,71,10,41,57,29.98,41,0
LS_2245,-123.9533418,45.7794005,4/26/05 0:00,,,,,,5.22232,,,,57,100,30.13,71,10,41,57,29.98,41,0
LS_2246,-123.9529456,45.77911431,4/26/05 0:00,,,,,,6.12503,,,,57,100,30.13,71,10,41,57,29.98,41,0
LS_2247,-123.9518302,45.77830574,4/26/05 0:00,,,,,,9.25799,,,,57,100,30.13,71,10,41,57,29.98,41,0
LS_2248,-123.9502454,45.77771085,4/26/05 0:00,,,,,,7.37779,,,,57,100,30.13,71,10,41,57,29.98,41,0
LS_2249,-123.948605,45.77700789,4/26/05 0:00,,,,,,4.97279,,,,57,100,30.13,71,10,41,57,29.98,41,0
LS_2250,-123.9452666,45.77518854,4/26/05 0:00,,,,,,9.93642,,,,57,100,30.13,71,10,41,57,29.98,41,0
LS_2251,-123.9445716,45.77447328,4/2/05 0:00,,,,,,16.80624,,,,45,89,30.2,55,16,37,53,29.76,41,0.01
LS_2252,-123.9443269,45.77334583,4/26/05 0:00,,,,,,31.79688,,,,57,100,30.13,71,10,41,57,29.98,41,0
LS_2253,-123.9446335,45.77244391,4/26/05 0:00,,,,,,29.72616,,,,57,100,30.13,71,10,41,57,29.98,41,0
LS_2255,-123.9454984,45.77150835,4/27/05 0:00,,,,,,31.79688,,,,58,100,29.97,73,20,43,61,29.73,41,0
LS_2256,-123.9474694,45.77064482,4/27/05 0:00,,,,,,38.05363,,,,58,100,29.97,73,20,43,61,29.73,41,0
LS_2258,-123.9487916,45.77011929,4/27/05 0:00,,,,,,40.23457,,,,58,100,29.97,73,20,43,61,29.73,41,0
LS_2259,-123.949522,45.76965814,4/27/05 0:00,,,,,,40.61447,,,,58,100,29.97,73,20,43,61,29.73,41,0
LS_2260,-123.904542,45.71849604,5/17/05 0:00,,,,,,19.77448,,,,52,100,29.84,57,20,44,71,29.49,46,0.22
LS_2261,-123.9033226,45.71883127,5/17/05 0:00,,,,,,19.35303,,,,52,100,29.84,57,20,44,71,29.49,46,0.22
LS_2262,-123.9027253,45.71823351,5/17/05 0:00,,,,,,20.09841,,,,52,100,29.84,57,20,44,71,29.49,46,0.22
LS_2263,-123.9017816,45.71787066,5/17/05 0:00,,,,,,15.86646,,,,52,100,29.84,57,20,44,71,29.49,46,0.22
LS_2264,-123.8990265,45.71834949,5/17/05 0:00,,,,,,10.58962,,,,52,100,29.84,57,20,44,71,29.49,46,0.22
LS_2265,-123.8941006,45.71440598,5/17/05 0:00,,,,,,23.02051,,,,52,100,29.84,57,20,44,71,29.49,46,0.22
LS_2266,-123.8935949,45.71328469,5/18/05 0:00,,,,,,27.82172,,,,55,100,29.76,65,26,47,67,29.43,49,0.53
LS_2267,-123.893277,45.71241695,5/18/05 0:00,,,,,,32.80256,,,,55,100,29.76,65,26,47,67,29.43,49,0.53
LS_2268,-123.8911956,45.70758068,5/18/05 0:00,,,,,,33.72444,,,,55,100,29.76,65,26,47,67,29.43,49,0.53
LS_2269,-123.8901378,45.70367236,5/18/05 0:00,,,,,,25.10026,,,,55,100,29.76,65,26,47,67,29.43,49,0.53
LS_2270,-123.8769418,45.70139623,5/18/05 0:00,,,,,,8.04661,,,,55,100,29.76,65,26,47,67,29.43,49,0.53
LS_2271,-123.8770564,45.70045348,5/18/05 0:00,,,,,,11.20153,,,,55,100,29.76,65,26,47,67,29.43,49,0.53
LS_2272,-123.8762551,45.69889495,5/18/05 0:00,,,,,,22.20801,,,,55,100,29.76,65,26,47,67,29.43,49,0.53
LS_2274,-123.8765648,45.69788346,5/18/05 0:00,,,,,,25.10608,,,,55,100,29.76,65,26,47,67,29.43,49,0.53
LS_2275,-123.8766736,45.6972615,5/18/05 0:00,,,,,,28.8541,,,,55,100,29.76,65,26,47,67,29.43,49,0.53
LS_2276,-123.8770733,45.69668743,5/18/05 0:00,,,,,,18.54774,,,,55,100,29.76,65,26,47,67,29.43,49,0.53
LS_2277,-123.8770984,45.69512317,5/18/05 0:00,,,,,,26.21336,,,,55,100,29.76,65,26,47,67,29.43,49,0.53
LS_2278,-123.8788308,45.69196075,5/18/05 0:00,,,,,,14.78351,,,,55,100,29.76,65,26,47,67,29.43,49,0.53
LS_2279,-123.8802325,45.68973526,5/18/05 0:00,,,,,,14.46145,,,,55,100,29.76,65,26,47,67,29.43,49,0.53
LS_2280,-123.8863217,45.68709741,5/18/05 0:00,,,,,,16.10238,,,,55,100,29.76,65,26,47,67,29.43,49,0.53
LS_2281,-123.8870813,45.68649834,5/18/05 0:00,,,,,,16.9442,,,,55,100,29.76,65,26,47,67,29.43,49,0.53
LS_2282,-123.8904926,45.68598342,5/18/05 0:00,,,,,,11.03871,,,,55,100,29.76,65,26,47,67,29.43,49,0.53
LS_2283,-123.8923338,45.68580808,5/18/05 0:00,,,,,,20.26175,,,,55,100,29.76,65,26,47,67,29.43,49,0.53
LS_2284,-123.8928951,45.6858936,5/18/05 0:00,,,,,,16.6337,,,,55,100,29.76,65,26,47,67,29.43,49,0.53
LS_2285,-123.8948532,45.6861083,5/18/05 0:00,,,,,,16.23984,,,,55,100,29.76,65,26,47,67,29.43,49,0.53
LS_2286,-123.8955709,45.68638828,5/18/05 0:00,,,,,,19.39509,,,,55,100,29.76,65,26,47,67,29.43,49,0.53
LS_2287,-123.8957991,45.68644557,5/18/05 0:00,,,,,,18.2622,,,,55,100,29.76,65,26,47,67,29.43,49,0.53
LS_2288,-123.9317284,45.64946983,6/15/05 0:00,,,,,,17.41523,,,,45,49,29.96,64,,45,49,29.96,64,0
LS_2289,-123.9329894,45.64812909,6/15/05 0:00,,,,,,15.0745,,,,45,49,29.96,64,,45,49,29.96,64,0
LS_2290,-123.932954,45.64753175,6/15/05 0:00,,,,,,16.50283,,,,45,49,29.96,64,,45,49,29.96,64,0
LS_2291,-123.9359057,45.64237571,6/15/05 0:00,,,,,,10.1187,,,,45,49,29.96,64,,45,49,29.96,64,0
LS_2292,-123.9398659,45.63958389,6/15/05 0:00,,,,,,10.74301,,,,45,49,29.96,64,,45,49,29.96,64,0
LS_2293,-123.9388448,45.63786769,6/15/05 0:00,,,,,,16.90672,,,,45,49,29.96,64,,45,49,29.96,64,0
LS_2294,-123.938176,45.63770597,6/15/05 0:00,,,,,,25.7504,,,,45,49,29.96,64,,45,49,29.96,64,0
LS_2295,-123.8964217,45.68689092,5/18/05 0:00,,,,,,13.69779,,,,55,100,29.76,65,26,47,67,29.43,49,0.53
LS_2296,-123.8962615,45.68683434,5/18/05 0:00,,,,,,13.75558,,,,55,100,29.76,65,26,47,67,29.43,49,0.53
LS_2297,-123.8970103,45.6864621,5/18/05 0:00,,,,,,12.15751,,,,55,100,29.76,65,26,47,67,29.43,49,0.53
LS_2298,-123.8972415,45.6861994,5/19/05 0:00,,,,,,14.92694,,,,53,93,30.03,65,22,45,65,29.78,47,0.18
LS_2299,-123.898806,45.68671739,5/19/05 0:00,,,,,,10.90653,,,,53,93,30.03,65,22,45,65,29.78,47,0.18
LS_2300,-123.9007698,45.68629641,5/19/05 0:00,,,,,,13.33504,,,,53,93,30.03,65,22,45,65,29.78,47,0.18
LS_2301,-123.904193,45.68653343,5/19/05 0:00,,,,,,18.15278,,,,53,93,30.03,65,22,45,65,29.78,47,0.18
LS_2302,-123.9051949,45.68695955,5/19/05 0:00,,,,,,14.56974,,,,53,93,30.03,65,22,45,65,29.78,47,0.18
LS_2303,-123.9058844,45.68688976,5/19/05 0:00,,,,,,21.11482,,,,53,93,30.03,65,22,45,65,29.78,47,0.18
LS_2304,-123.9081391,45.68759207,5/19/05 0:00,,,,,,8.32395,,,,53,93,30.03,65,22,45,65,29.78,47,0.18
LS_2305,-123.9087916,45.68828692,5/19/05 0:00,,,,,,10.57673,,,,53,93,30.03,65,22,45,65,29.78,47,0.18
LS_2306,-123.9102318,45.68855614,5/19/05 0:00,,,,,,15.91776,,,,53,93,30.03,65,22,45,65,29.78,47,0.18
LS_2307,-123.9119135,45.68877657,5/19/05 0:00,,,,,,18.81242,,,,53,93,30.03,65,22,45,65,29.78,47,0.18
LS_2308,-123.9124566,45.68873146,5/19/05 0:00,,,,,,18.54774,,,,53,93,30.03,65,22,45,65,29.78,47,0.18
LS_2309,-123.914653,45.68843851,5/19/05 0:00,,,,,,23.82791,,,,53,93,30.03,65,22,45,65,29.78,47,0.18
LS_2310,-123.9151769,45.68824355,5/19/05 0:00,,,,,,17.86379,,,,53,93,30.03,65,22,45,65,29.78,47,0.18
LS_2311,-123.9154771,45.68802702,5/19/05 0:00,,,,,,17.92904,,,,53,93,30.03,65,22,45,65,29.78,47,0.18
LS_2312,-123.9187064,45.68775512,5/19/05 0:00,,,,,,31.95874,,,,53,93,30.03,65,22,45,65,29.78,47,0.18
LS_2313,-123.9218501,45.68807106,6/14/05 0:00,,,,,,26.66355,,,,49,93,30.05,68,17,40,42,29.99,47,0.02
LS_2314,-123.9432459,45.62348773,6/15/05 0:00,,,,,,18.35726,,,,45,49,29.96,64,,45,49,29.96,64,0
LS_2315,-123.9439569,45.6171275,6/15/05 0:00,,,,,,12.76344,,,,45,49,29.96,64,,45,49,29.96,64,0
LS_2316,-123.9436478,45.61374606,6/15/05 0:00,,,,,,2.61659,,,,45,49,29.96,64,,45,49,29.96,64,0
LS_2317,-123.9401737,45.6081196,6/15/05 0:00,,,,,,31.3871,,,,45,49,29.96,64,,45,49,29.96,64,0
LS_2318,-123.9402326,45.6056507,6/15/05 0:00,,,,,,22.24112,,,,45,49,29.96,64,,45,49,29.96,64,0
LS_2319,-123.9402736,45.60514534,6/15/05 0:00,,,,,,22.38841,,,,45,49,29.96,64,,45,49,29.96,64,0
LS_2320,-123.9392044,45.60369387,6/15/05 0:00,,,,,,30.59206,,,,45,49,29.96,64,,45,49,29.96,64,0
LS_2321,-123.9362887,45.60010561,6/16/05 0:00,,,,,,22.11,,,,55,93,29.71,68,15,47,56,29.6,52,0.1
LS_2322,-123.9379022,45.59631841,6/16/05 0:00,,,,,,15.35613,,,,55,93,29.71,68,15,47,56,29.6,52,0.1
LS_2323,-123.9432515,45.59304417,6/16/05 0:00,,,,,,18.26901,,,,55,93,29.71,68,15,47,56,29.6,52,0.1
LS_2324,-123.9438557,45.59195438,6/16/05 0:00,,,,,,14.92694,,,,55,93,29.71,68,15,47,56,29.6,52,0.1
LS_2325,-123.9464835,45.58598513,6/16/05 0:00,,,,,,16.50026,,,,55,93,29.71,68,15,47,56,29.6,52,0.1
LS_2326,-123.9467495,45.58547216,6/16/05 0:00,,,,,,14.32474,,,,55,93,29.71,68,15,47,56,29.6,52,0.1
LS_2327,-123.9463352,45.58517717,6/16/05 0:00,,,,,,10.0052,,,,55,93,29.71,68,15,47,56,29.6,52,0.1
LS_2328,-123.9459527,45.58419812,6/16/05 0:00,,,,,,15.20898,,,,55,93,29.71,68,15,47,56,29.6,52,0.1
LS_2329,-123.9458145,45.5835363,6/16/05 0:00,,,,,,19.30873,,,,55,93,29.71,68,15,47,56,29.6,52,0.1
LS_2330,-123.9455148,45.58290943,6/16/05 0:00,,,,,,15.51552,,,,55,93,29.71,68,15,47,56,29.6,52,0.1
LS_2331,-123.9453737,45.58163698,6/16/05 0:00,,,,,,21.15223,,,,55,93,29.71,68,15,47,56,29.6,52,0.1
LS_2332,-123.9444808,45.57936628,6/16/05 0:00,,,,,,16.80624,,,,55,93,29.71,68,15,47,56,29.6,52,0.1
LS_2333,-123.9448629,45.57680753,6/16/05 0:00,,,,,,23.29152,,,,55,93,29.71,68,15,47,56,29.6,52,0.1
LS_2334,-123.9445972,45.57612626,6/16/05 0:00,,,,,,27.16335,,,,55,93,29.71,68,15,47,56,29.6,52,0.1
LS_2335,-123.9442074,45.57492048,6/16/05 0:00,,,,,,16.60302,,,,55,93,29.71,68,15,47,56,29.6,52,0.1
LS_2336,-123.9439985,45.57399086,6/16/05 0:00,,,,,,37.57044,,,,55,93,29.71,68,15,47,56,29.6,52,0.1
LS_2337,-123.9372028,45.56539267,6/16/05 0:00,,,,,,29.34873,,,,55,93,29.71,68,15,47,56,29.6,52,0.1
LS_2338,-123.9345269,45.56245833,6/16/05 0:00,,,,,,22.07309,,,,55,93,29.71,68,15,47,56,29.6,52,0.1
LS_2340,-123.932677,45.56057116,6/16/05 0:00,,,,,,38.53399,,,,55,93,29.71,68,15,47,56,29.6,52,0.1
LS_2341,-123.9319619,45.56046312,6/16/05 0:00,,,,,,32.2505,,,,55,93,29.71,68,15,47,56,29.6,52,0.1
LS_2342,-123.9296914,45.56024683,6/16/05 0:00,,,,,,22.21324,,,,55,93,29.71,68,15,47,56,29.6,52,0.1
LS_2343,-123.9263167,45.55952645,6/16/05 0:00,,,,,,21.47936,,,,55,93,29.71,68,15,47,56,29.6,52,0.1
LS_2344,-123.9230836,45.55833371,12/6/05 0:00,,,,,,24.49555,,,,36,96,30.45,38,9,29,70,30.26,32,0
LS_2345,-123.9219218,45.55894936,12/6/05 0:00,,,,,,19.60361,,,,36,96,30.45,38,9,29,70,30.26,32,0
LS_2347,-123.8866669,45.55869972,12/5/05 0:00,,,,,,13.45064,,,,34,100,30.57,37,6,31,82,30.46,33,0
LS_2349,-123.8978919,45.53148144,12/5/05 0:00,,,,,,29.64695,,,,34,100,30.57,37,6,31,82,30.46,33,0
LS_2350,-123.8971,45.53058747,12/5/05 0:00,,,,,,26.05638,,,,34,100,30.57,37,6,31,82,30.46,33,0
LS_2351,-123.896064,45.52882531,12/5/05 0:00,,,,,,39.06627,,,,34,100,30.57,37,6,31,82,30.46,33,0
LS_2352,-123.8963881,45.52844669,12/5/05 0:00,,,,,,32.38933,,,,34,100,30.57,37,6,31,82,30.46,33,0
LS_2353,-123.8638763,45.50530337,11/30/05 0:00,,,,,,6.14795,,,,37,100,30.22,39,12,28,85,29.76,30,0
LS_2365,-123.8040759,45.39649632,10/4/05 0:00,,,,,,9.38126,,,,47,93,30.33,61,7,42,51,30.18,47,0
LS_2366,-123.8035512,45.39570877,10/4/05 0:00,,,,,,12.23464,,,,47,93,30.33,61,7,42,51,30.18,47,0
LS_2367,-123.8029632,45.39430764,10/4/05 0:00,,,,,,9.16814,,,,47,93,30.33,61,7,42,51,30.18,47,0
LS_2368,-123.803261,45.38951475,10/4/05 0:00,,,,,,14.06538,,,,47,93,30.33,61,7,42,51,30.18,47,0
LS_2376,-123.8488432,45.24769844,5/3/05 0:00,,,,,,30.54408,,,,55,100,30.11,71,14,42,57,29.9,42,0.08
LS_2377,-123.8612833,45.23482355,5/3/05 0:00,,,,,,11.74034,,,,55,100,30.11,71,14,42,57,29.9,42,0.08
LS_2378,-123.8683323,45.21976611,5/3/05 0:00,,,,,,16.10238,,,,55,100,30.11,71,14,42,57,29.9,42,0.08
LS_2379,-123.8808635,45.20922046,5/3/05 0:00,,,,,,38.62185,,,,55,100,30.11,71,14,42,57,29.9,42,0.08
LS_2380,-123.8821181,45.20839251,5/3/05 0:00,,,,,,42.07289,,,,55,100,30.11,71,14,42,57,29.9,42,0.08
LS_2381,-123.8898217,45.20399622,5/3/05 0:00,,,,,,16.14748,,,,55,100,30.11,71,14,42,57,29.9,42,0.08
